link,title,date time,desc,content
https://www.moneycontrol.com/news/business/adani-probe-wraps-up-as-india-tightens-disclosure-for-big-firms-11173131.html,Adani probe wraps up as India tightens disclosure for big firms,"August 14, 2023 06:38 AM IST",The panel accused Sebi of having diluted rules that would have helped break through so-called opaque structures and the regulator’s job is made harder by India’s overlapping web of corporate laws that offer loopholes large businesses often exploit.,"Findings from an almost three year investigation by India’s capital markets watchdog into Gautam Adani’s eponymous conglomerate are finally expected to land at the desk of the nation’s Supreme Court on Monday.Several observers are expecting minor, if any, red marks against the Adani Group after an expert panel appointed by India’s top court in May said the Securities and Exchange Board of India had “drawn a blank” in its investigation into 13 overseas entities alleged to be fronts for Adani companies. The panel accused Sebi of having diluted rules that would have helped break through so-called opaque structures and the regulator’s job is made harder by India’s overlapping web of corporate laws that offer loopholes large businesses often exploit.Sebi had sought more time to complete the probe, but the court — amid a slump in Adani shares following a damaging report published in January by US shortseller Hindenburg Research — imposed an Aug. 14 deadline.“I am not confident that Sebi will file a robust case,” said Bhaskar Chakravorti, dean of global business at The Fletcher School at Tufts University. Adani Group “will mostly escape serious negative impact and over time build back up unless the Supreme Court and the regulators do something dramatically different,” he added.Sebi began looking at offshore investments into Adani’s ports, power and infrastructure empire in October 2020. The heart of the matter is whether Adani used companies registered abroad to conduct business and pump up his share prices without properly disclosing affiliations. Adani has repeatedly denied wrongdoing and said it has made all required disclosures.Hindenburg’s broadside, more than two years later, reiterated the allegations and heaped pressure on the regulator to hasten the probe.Adani Group and Sebi didn’t respond to requests for comment. The regulator has previously told the Supreme Court it has continuously tightened rules concerning so-called beneficial ownership and related-party transactions, key aspects of a hearing into whether the Adani Group manipulated its stock price.‘Direct Response’In June, Sebi’s board also approved changes mandating additional disclosures from foreign portfolio investors and granular information on their ownership and economic interests from September.Rohit Jain, a managing partner at New Delhi-based law firm Singhania & Co., said the move was a “direct response to the Adani fiasco.”This month, Sebi said it was also considering making India’s conglomerates report transcations involving their unlisted group companies, though it didn’t offer more detail or specify a time line.Shares of Adani’s 10 listed companies have recouped about $47 billion after having lost more than $150 billion of their combined value in the aftermath of the Hindenburg report.The conglomerate is also refocusing on core business interests, acquiring an Indian cement maker and exploring the sale of a roughly $2.6 billion stake in a consumer-staple joint venture with Wilmar International Ltd., Bloomberg News reported earlier this month.“Adani took a hit for a few months,” said Nirmalya Kumar, a marketing professor at Singapore Management University. “But now the doubts about governance have been papered over.”It’s unclear yet what the Sebi report being submitted to the Supreme Court on Monday will contain. The spectrum of possibilities range from no adverse findings to a hard-hitting report that may introduce groundbreaking precedent for minority shareholders.“Adani’s magic combination of incumbency, embedded network of business relationships and continued political clout may win the day,” said Chakravorti at Tufts University. “Adani, despite all the post-Hindenburg brouhaha, will be right there at the head of the pack.”"
https://www.moneycontrol.com/news/business/companies/with-their-merger-looming-heres-a-look-at-how-zee-sony-fared-on-key-parameters-in-fy23-11159581.html,"With their merger looming, here’s a look at how Zee, Sony fared on key parameters in FY23","August 11, 2023 04:41 PM IST","Sharp spending cuts by new-age and e-commerce verticals had weakened the advertising revenue of the two companies, noted analysts","Media majors Zee Entertainment and Sony Pictures Networks India (SPNI), which are set to merge shortly, faced some pressure in FY23, particularly because of a weak advertising environment.While Sony India’s advertisement revenue declined 4 percent year-on-year (YoY) in FY23 to Rs 3,300 crore, Zee’s ad revenue fell 8 percent YoY to Rs 4,100 crore, according to an Elara Capital note.Last financial year turned out to be a challenging period for the media and entertainment industry given the weak ad spending environment, the Zee management had said during its Q4 FY23 earnings call.Inflationary pressures and cuts in ad spends by new-age and e-commerce verticals had weakened advertising spends, noted analysts.Subscription revenue also remained under pressure in the last financial year because of a prolonged delay in the implementation of New Tariff Order 3.0 (NTO), which put pressure on linear TV subscription revenues, Zee said. Zee’s subscription revenue was up 3 percent in FY23 whereas Sony’s grew 15 percent YoY. “Sony outperformed Zee (in FY23) due to strength in the urban genre, sports properties, and OTT (over-the-top platform) price hikes,” said Karan Taurani, senior vice-president, Elara Capital.How the numbers stack upIn the television vertical, Sony and Zee had a market share of 9.1 percent and 10.4 percent, respectively, in FY23. Hence, the combined entity recorded a total market share of 19.4 percent.Sony’s ad revenue market share stood at 10.7 percent and its subscription revenue market share was 8 percent. As for Zee, its ad and subscription revenue market share stood at 13.3 percent and 8.4 percent, respectively.The subscription market share of the combined entity stood at 16.4 percent in FY23. The merged entity, with 24 percent market share in advertising revenue, is only behind Star-Disney, which has a 33 percent share.On the streaming front, Sony India’s OTT platform SonyLIV currently has 33.3 million subscribers, while Zee’s streaming arm Zee5 reported 112 million average monthly active users (MAU) and 11.3 million daily active users (DAU) in FY23. According to industry estimates, Zee5’s subscriber base is pegged in the range of 5-10 million.In terms of financials, Sony recorded a profit after tax (PAT) of Rs 1,042 crore in FY23, up 6 percent YoY, whereas Zee’s PAT stood at Rs 251.4 crore, down 76 percent YoY. “Zee faced pressure mainly due to the content cost and its investments in digital,” Taurani noted.Zee’s and Sony’s combined revenue stood at Rs 14,772 crore in FY23.The combined entity’s annual revenue is estimated to be about $2 billion, said Mihir Shah, India head at Media Partners Asia, an advisory and consulting group. He added that the merged entity has an opportunity to scale in sports and streaming, especially with the $1.5 billion funding that will come after the merger.Merger clearedZee and Sony received approval for their merger from the National Company Law Tribunal (NCLT) on August 10, after seven months. Within 30 days of the NCLT order, Zee will have to intimate the registrar of companies, after which the company’s shares will be delisted from stock exchanges and re-listed in another six weeks, said legal experts.The combined entity’s board of directors will also need clearance from the Ministry of Information and Broadcasting. It is expected that the merger of Zee and Sony is likely to be completed by mid-November."
https://www.moneycontrol.com/news/business/subway-india-takes-away-free-cheese-slice-offers-sauce-as-inflation-bites-11158241.html,"Subway India takes away free cheese slice, offers sauce as inflation bites","August 11, 2023 02:33 PM IST","American chain Subway is one of largest restaurant franchisers in India, with around 800 outlets. They now charge 30 rupees ($0.40) extra for the cheese slice in most sandwiches, but are offering a free ""cheezy"" sauce instead.","Subway sandwiches in India will no longer come with the option of a free cheese slice following revisions to its menu that analysts regarded as being more about cost-cutting than just a matter of taste.American chain Subway is one of largest restaurant franchisers in India, with around 800 outlets. They now charge 30 rupees ($0.40) extra for the cheese slice in most sandwiches, but are offering a free ""cheezy"" sauce instead.Rising prices for ingredients, including dairy products, have put global fast food chains in India under pressure to trim costs while keeping customers satisfied.Domino's promotion price for its cheapest pizza is just 60 U.S. cents in India, where its franchisee has publicly flagged concerns over a 40% surge in the price of cheese during the financial year that ended in March.Many Subway and McDonald's outlets in India have also removed tomatoes from their menus in recent weeks citing quality issues after prices surged around 450% to record highs.India has resorted to importing tomatoes from Nepal to ease the shortage.The cheese sauce now available for free at Subway India was ""developed for qualitative reasons alone"", said Everstone Group's Culinary Brands, which manages the supply chain for all 800 outlets and is the master franchisee for around 200.The qualitative change clearly isn't to everyone's taste.Subway has ""replaced the cheese slice with liquid cheese blend ... You just lost a loyal customer,"" one unimpressed customer, Sumit Arora, wrote on X, the social media platform formerly known as Twitter.A Subway store manager in New Delhi told Reuters the new cheese sauce costs 400 rupees/kilogram. Market prices show cheese slices typically cost around 700 rupees/kilogram.A cheese slice, said Culinary Brands' marketing head Mayur Hola, ""can be added on at a small cost"". ""Ingredient costs are not something we comment on ... this is simply an upgrade to make our subs better.""Asked about the Subway move, Karan Taurani, a consumer discretionary analyst at India's Elara Capital, said elevated cheese, grain and vegetable prices have pushed restaurants to come up with ""innovative"" strategies.""It is a way of putting inflationary pressure on the customer rather than going for a blanket price hike,"" he said.A Subway sandwich costs around 200-300 rupees ($2.4 to $3.6) in India, and if a customer adds the cheese slice - which was once free - will now cost up to 15% higher.Spokespersons for Subway didn't respond to a request for comment.India's central bank this week raised its inflation forecast for the current fiscal year to 5.4%, citing pressures from food prices."
https://www.moneycontrol.com/news/business/adani-group-units-in-talks-to-tap-local-bond-market-report-11156661.html,Adani group units in talks to tap local bond market: Report,"August 11, 2023 12:50 PM IST",The plans are part of the Adani group's tentative return to the local bond markets after a hiatus since January when U.S. short-seller Hindenberg Research raised governance concerns that led to a selloff in the group companies' stocks. The group has denied these allegations.,"Two units of India's Adani group are in talks with merchant bankers to raise as much as 15 billion rupees ($181 million) each through local currency bonds as part of the ports-to-power conglomerate's aim to raise 100 billion rupees this financial year, a company official and three bankers said.The plans are part of the Adani group's tentative return to the local bond markets after a hiatus since January when U.S. short-seller Hindenberg Research raised governance concerns that led to a selloff in the group companies' stocks. The group has denied these allegations.Adani Airport Holdings and Adani Ports and Special Economic Zone may tap the market first, with offerings of around 10-15 billion rupees, the bankers said.They are looking to issue up-to-five-year bonds as soon as September, said one banker directly familiar with the plans.The sources spoke on condition of anonymity as they are not authorised to speak to the media. The Adani group did not respond to Reuters' requests for comment.""The (Adani) group is testing investors' appetite for its securities and will tap the market only when there will be a comfort of demand,"" said the second banker who advises the conglomerate on local borrowings.The group's flagship Adani Enterprises as well as Adani Electricity Mumbai are also in talks for possible debt issues, the bankers said.However, plans will be finalised only after the markets regulator submits its report on its investigation into Hindenburg's allegations, likely by Monday, the second banker said.""Post that, all these fundraising plans may start getting finalised as initial talks have already started.""Initially, group companies may have to offer a higher spread than their last issuance, said a third banker aware of the discussions but not directly part of the deal.""Domestic institutional investors may not immediately start investing in these bonds and demand will be seen from corporates, high net-worth individuals and some banks,"" the banker said.Adani Enterprises returned to the market in July to raise 12.5 billion rupees through three-year bonds, but its interest costs rose to 10%.Adani Ports last tapped the market in October 2021, when it raised 10 billion rupees via 3-year bonds at a coupon of 6.25%."
https://www.moneycontrol.com/news/business/itc-bets-big-on-fmcg-business-for-growth-11156061.html,ITC bets big on FMCG business for growth,"August 11, 2023 12:15 PM IST","Speaking at the 112th AGM of the company, ITC chairman Sanjiv Puri told shareholders in his address that the FMCG brands are being exported to several countries and the business vertical has immense growth potential due to the rising per capita income of the people.","Diversified conglomerate ITC Limited on Friday said the FMCG business has immense potential for growth with its brands commanding an annual consumer spend of Rs 29,000 crore.Speaking at the 112th AGM of the company, ITC chairman Sanjiv Puri told shareholders in his address that the FMCG brands are being exported to several countries and the business vertical has immense growth potential due to the rising per capita income of the people.""The ITC Next strategy for the FMCG business is to build a future-ready portfolio. With more than 25 brands at the moment, the annual consumer spend is around Rs 29,000 crore"", Puri said.He said that the addressable market for the FMCG vertical of ITC is USD five trillion. ""The business has immense opportunity to harness this potential"", Puri added.Regarding the hotel business, the ITC board had given in-principle approval to demerge the vertical and spin it off into a new entity.Puri said that the business is well poised to capitalise on the growth potential of the tourism sector growing.""We have pivoted to an asset-right strategy. With 120 hotels at the moment under ITC fold, managed properties comprise 55 per cent of the total rooms"", he said.Regarding the cigarette business, he said the company has been introducing new brands with stability in the taxation regime, sales volumes are increasing.ITC continues to strengthen the cigarette business, he added.Puri said the FMCG business is linked to the agri-value chain. The ITC MAARS project will support 4000 FPOs by 2030, he said."
https://www.moneycontrol.com/news/business/companies/irctc-q1-fy24-why-not-the-right-stock-to-play-the-travel-boom-11154331.html,IRCTC Q1 FY24: Why not the right stock to play the travel boom,"August 11, 2023 11:10 AM IST",The declining share of high-margin internet ticketing is likely to suppress earnings,"                        Highlights

	Heathy top-line traction driven by catering and tourism
	Internet ticketing unimpressive
	Sequential margin gains, thanks to catering
	One-off provision drags down reported profit
	Sequential uptick in margin contributed by catering
	Expect mid-teens earnings growth despite the travel boom
	Stock to deliver modest return

IRCTC (CMP: Rs 646, Market Cap: Rs 51,716 crore) has started the year on a good note. However, the stock’s significant underperformance — down 3 percent in the past year compared to a 10 percent rally in the Nifty — is a testimony...
                    "
https://www.moneycontrol.com/news/business/earnings/berger-paints-near-term-outlook-remains-healthy-11153661.html,Berger Paints: Near-term outlook remains healthy,"August 11, 2023 10:15 AM IST",Margins to remain under strain because of competition,"                        Highlights

	Healthy volume growth, beats market leader
	Market share gains of 90 bps for the quarter
	Margin to sustain, going forward
	Competition from regional players
	Trades at 57 times FY25 earnings

The June-quarter revenue growth of Berger Paints was ahead of  Asian Paints,  the industry leader. Berger clocked a revenue growth of 10 percent year on year (YoY) as against the 7 percent growth posted by the market leader. Volumes too came out stronger as Berger Paints gained a market share of 90 basis points...
                    "
https://www.moneycontrol.com/news/business/verizon-signs-technology-deal-with-hcltech-11152511.html,Verizon signs technology deal with HCLTech,"August 11, 2023 06:40 AM IST","Verizon's wireline business, which includes selling to business customers, has been a drag on its revenue for several years.","Verizon, the No. 1 U.S. telecom company by subscribers, said it had signed a technology deal with India's HCLTech to help manage networks for business customers in a bid to stem a decline in its wireline business.Verizon's wireline business, which includes selling to business customers, has been a drag on its revenue for several years.Customers are looking for platforms that use artificial intelligence and automation techniques, and Verizon had to decide whether to invest significantly in upgrading systems or partner with a company that has such services, Scott Lawrence, senior vice president at Verizon, said in an interview.Under the terms of the deal, Verizon Business will lead sales and development, while HCLTech will take care of post-sale network roll-out and support. Some Verizon employees will also move to HCLTech.The partnership will help to grow existing managed service business, add new clients and reduce potential churn, Lawrence said.""We are going to start unlocking value as early as the end of this year and certainly into 2024, 2025 and beyond,"" he said."
https://www.moneycontrol.com/news/business/moneycontrol-research/rategain-continues-to-cruise-fast-11141861.html,RateGain continues to cruise fast,"August 10, 2023 01:02 PM IST",The earnings trajectory of the company to remain robust,"                        Highlights

	RateGain reported strong earnings growth in Q1
	Revenue gets a bump-up from consolidation of Adara
	Adara performs well in its seasonally strong quarter, margin improves
	Strong guidance for FY24
	Looking to double revenue between FY24 and FY27e
	Open to M&A and enabling resolution to raise funds
	Earnings trajectory impressive, stock isn’t costly on PEG basis

RateGain Travel Technologies (RateGain, CMP: Rs 518 Market Cap: Rs 5620 crore), the travel focussed SAAS player, started the fiscal on a very strong note with robust growth aided by an...
                    "
https://www.moneycontrol.com/news/business/domestic-passenger-vehicle-wholesales-rise-2-94-in-july-siam-11141911.html,Domestic passenger vehicle wholesales rise 2.94% in July: SIAM,"August 10, 2023 12:46 PM IST","As per the latest data issued by the Society of Indian Automobile Manufacturers (SIAM), dispatches of passenger vehicles (PVs) from manufacturers to dealers were at 2,93,865 units in July 2022.","Domestic passenger vehicles wholesales registered a 2.94 per cent year-on-year increase in July at 3,02,521 units, the Society of Indian Automobile Manufacturers said on Thursday.As per the latest data issued by the Society of Indian Automobile Manufacturers (SIAM), dispatches of passenger vehicles (PVs) from manufacturers to dealers were at 2,93,865 units in July 2022.Two-wheeler domestic wholesales were down at 12,82,054 units last month, as against 13,81,303 units in July 2022.Three-wheeler wholesales were higher at 56,034 units, as compared to 31,324 units in the year-ago month.Total vehicle dispatches across categories were at 16,40,727 units, as compared to 17,06,545 units in July 2022, SIAM said.""Though the passenger vehicle and three-wheeler segments are performing well, there has been a de-growth of two-wheelers in July 2023, compared to July 2022.""Overall, we expect that the positive economic environment, good monsoons, and upcoming festive season will support continued growth in the auto industry,"" SIAM President Vinod Aggarwal SIAM said."
https://www.moneycontrol.com/news/opinion/weworks-glass-walls-are-starting-to-close-in-11139501.html,WeWork’s glass walls are starting to close in,"August 10, 2023 10:37 AM IST","The flexible workspace provider is running out of options — and cash. The company’s second-quarter results suggests the next 12 months will every bit as fraught as WeWork’s near implosion four years ago. Absent effective remedial action or another capital raise, it could be lights out","When WeWork Inc finally went public in 2021, the hope was it would leave behind the excesses that were a hallmark of co-founder Adam Neumann’s leadership and become a serious flexible workspace provider for the work-from-home era. This week’s “going concern” warning included in the company’s second-quarter results suggests the next 12 months will every bit as fraught as WeWork’s near implosion four years ago. Absent effective remedial action or another capital raise, it could be lights out.WeWork has terminated hundreds of real estate leases and slashed fixed costs and capital expenditures since its first disastrous attempt to go public in 2019; its workforce has shrunk by 70 percent and fripperies including the corporate Gulf Stream jet have been sold. A debt restructuring in March won additional breathing space by reducing its borrowings, lowering interest payments and extending maturities until 2027.However, the firm still has an ugly balance sheet and continues to lose heaps of money, burning through an eye-watering $650 million in just the past six months and reducing cash reserves to just $205 million.WeWork has lost almost $17 billion since it was founded more than a decade ago.Rectifying this situation in a depressed commercial real estate market will be tough: Tech clients are trimming budgets and WeWork generates most of its sales in the US and UK — chiefly in big cities like London, San Francisco and New York that have a growing surfeit of office space.To be sure, building owners won’t want such an important lessee to fail, leaving them with huge amounts of space to rent out all at once. Hence WeWork has leverage to renegotiate leases, some of which are coming up for renewal. (Canceling long-term leases isn’t straightforward, however, and may require termination fee payments).The company desperately needs to boost revenue via winning more tenants, but the opposite is happening: Memberships have declined 3 percent since December, while occupancy fell to 72 percent from 75 percent during the same period. Boosting membership prices is difficult due to competition with rival shared workspace providers such as IWG Plc, which gained as much as 10 percent in London trading on Wednesday after the WeWork announcement.WeWork needs firm leadership, but instead finds itself with a vacuum: Chief Executive Officer Sandeep Mathrani and Chief Financial Officer Andre Fernandez both stepped down unexpectedly in May.Mathrani was a reassuringly sensible adult in the room and, so far the company hasn’t named a permanent replacement. Compounding the sense of drift, three board directors resigned last week due to a “material disagreement” regarding governance and the company’s strategic and tactical direction, according to the latest accounts. The official acknowledgement that the company’s cash reserves might not be sufficient to survive the next 12 months will further unsettle clients.“The perception that we may not be able to continue as a going concern may cause members, landlords and others to choose not to do business with us due to concerns about our ability to meet our contractual obligations,” the filing states. WeWork can’t afford to lose customers as it might then have to refund their security deposits, further draining cash.Shareholders were heavily diluted earlier this year when part of WeWork’s debts were equitised – the stock has declined 98 percent since the listing. WeWork has little debt maturing soon, but its bondholders also aren’t optimistic about a full recovery; its $164 million of 7.875 percent senior unsecured notes maturing in 2025 traded at just 33 cents on the dollar this week.Although the debt restructuring cut the company some slack, almost $500 million of borrowings have a floating interest rate that has risen to 15 percent. The company’s decision to draw $175 million from a $475 million Softbank Group Corp affiliate debt facility in July is also not reassuring — in May, former management had said there was no need, while conceding the company wouldn’t reach cashflow breakeven until the second half of 2024.The big unknown is whether majority owner Softbank will ride to the rescue again. The Japanese tech investor has lost a gargantuan sum — $12billion since 2017, according to the Wall Street Journal — on its WeWork misadventure. Another bailout is unappealing — but without one,WeWork’s prospects look bleak.Chris Bryant is a Bloomberg Opinion columnist covering industrial companies in Europe. Views are personal and do not represent the stand of this publication.Credit: Bloomberg"
https://www.moneycontrol.com/news/business/moneycontrol-research/tvs-supply-chain-solutions-ipo-global-factors-dampen-the-growth-narrative-11138941.html,TVS Supply Chain Solutions IPO: Global factors dampen the growth narrative,"August 10, 2023 09:47 AM IST",The flotation does not provide adequate margin of safety under the most optimistic scenario,"                        Highlights

	Business has a presence in more than 25 countries
	FY23 revenues came in excess of Rs 10,000 crore
	Net debt/EBITDA stands around 3x
	India business to grow faster than other markets
	Global freight rates have collapsed 70-80 percent in the last 12-18 months

The IPO of TVS Supply Chain Solutions (TVS SCS), an integrated transportation, logistics and warehousing company, opens for subscription on August 10 and closes on August 14. The issue size is pegged at Rs 880 crore, based on the upper price...
                    "
https://www.moneycontrol.com/news/business/osaka-gas-sumitomo-near-deal-for-indias-think-gas-stake-11138751.html,"Osaka Gas, Sumitomo near deal for India’s think gas stake","August 10, 2023 09:02 AM IST","The consortium of Japanese firms may reach an agreement with Think Gas’s backer I Squared Capital as soon as September, said the people, who asked not to be identified as the information is confidential.","Osaka Gas Co. and Sumitomo Corp. are nearing a deal to buy about a 30% stake in Think Gas Distribution Pvt. that could value the Indian natural gas supplier at as much as $1.5 billion, according to people familiar with the matter.The consortium of Japanese firms may reach an agreement with Think Gas’s backer I Squared Capital as soon as September, said the people, who asked not to be identified as the information is confidential. Bloomberg News reported in March that the private equity firm was working with an adviser on a potential sale of as much as 30% of Think Gas.Though deliberations are advanced, I Squared could still decide against proceeding with the deal, the people said. Representatives for I Squared Capital, Osaka Gas and Sumitomo declined to comment, while Think Gas didn’t immediately respond to requests for comment.Established by I Squared in 2018, Think Gas operates across 13 districts in India and supplies natural gas to the domestic, commercial, industrial and automotive sectors, according to its website. In 2021, the infrastructure focused I Squared invested about $200 million in Singapore-based AG&P City Gas, another city gas distributor in India that has 12 concessions in the country."
https://www.moneycontrol.com/news/business/weworks-bankruptcy-warning-to-not-impact-india-unit-11137861.html,WeWork's bankruptcy warning to not impact India unit,"August 10, 2023 06:39 AM IST","New York-based WeWork, which was valued at $47 billion in 2019, on Tuesday raised ""substantial"" doubt around the continuance of its operations and warned of a possible bankruptcy.","WeWork's warning of a bankruptcy risk would not have an impact on its India unit, regional CEO Karan Virwani said on Wednesday.New York-based WeWork, which was valued at $47 billion in 2019, on Tuesday raised ""substantial"" doubt around the continuance of its operations and warned of a possible bankruptcy.WeWork India, which is backed and owned in majority by Indian real estate firm Embassy Group, said it was focused on growth with sustained profitability and the fundamentals of its business remain strong.""We ended FY 2022-23 with revenue of 14 billion Indian Rupees ($168.99 million), and 2.5 billion Indian Rupees ($30.18 million) in earnings,"" India CEO Virwani said."
https://www.moneycontrol.com/news/business/capitaland-launches-new-india-fund-sees-520-million-addition-to-total-fum-11137801.html,"CapitaLand launches new India fund, sees $520 million addition to total FUM","August 10, 2023 06:38 AM IST",The real estate investment manager said its new CapitaLand India Growth Fund 2 would have a target fund size of S$525 million and invest in Grade A business parks in prime locations across gateway cities in India.,"Singapore's CapitaLand Investment said on Thursday it had launched a new fund for business park development in India that is expected to add about S$700 million ($520 million) to its funds under management.The real estate investment manager said its new CapitaLand India Growth Fund 2 would have a target fund size of S$525 million and invest in Grade A business parks in prime locations across gateway cities in India.Additionally, the company said it had secured a S$263 million funding from a global institution for a 50% stake in the fund's first closing.CapitaLand's total funds under management stood at S$89 billion as of March 31, with a target to reach S$100 billion by fiscal year 2024."
https://www.moneycontrol.com/news/business/companies/nclt-decision-on-zee-sony-merger-expected-august-10-amidst-creditor-concerns-11137111.html,NCLT decision on Zee-Sony merger expected today amidst creditor concerns,"August 10, 2023 07:50 AM IST","In December 2021, Zee Entertainment and Sony Pictures had agreed to merge their businesses","The National Company Law Tribunal (NCLT) is set to announce its decision regarding the Zee-Sony merger case today. The NCLT had initially reserved its verdict on the merger between Zee Entertainment Enterprises and Culver Max Entertainment (previously known as Sony Pictures Networks India) on July 10.The Mumbai bench of NCLT, comprising H V Subba Rao and Madhu Sinha, had reserved the judgment after listening to objections from creditors such as Axis Finance, JC Flower Asset Reconstruction Co, IDBI Bank, Imax Corp, and IDBI Trusteeship who raised concerns about the scheme.In December 2021, Zee Entertainment and Sony Pictures reached an agreement to combine their businesses. Subsequently, both media companies approached the tribunal to seek approval for the merger, having already obtained necessary permissions from the National Stock Exchange (NSE), Bombay Stock Exchange (BSE), and other regulatory bodies like the Competition Commission of India (CCI) and the Securities and Exchange Board of India (SEBI).During Zee's Q1 FY24 earnings call, the management expressed optimism that the merger would be concluded smoothly. Punit Goenka, the CEO of Zee Entertainment, clarified that his legal situation and the merger were distinct matters. The company emphasized that, besides the provision affirming his role as an essential part of the merged entity, there were no other changes to the agreement's clauses.Zee Entertainment had declared a merger with Sony Pictures Networks India (SPNI) on September 22. The announcement highlighted that SPNI had acknowledged the inclusion of Punit Goenka as MD and CEO of the combined company as a key aspect of the deal.In a temporary order dated June 12, the Securities and Exchange Board of India had prohibited Subhash Chandra, chairman of Essel Group, and his son Punit Goenka from assuming directorial or major managerial positions due to alleged misuse of funds from Zee for personal gain.The Securities Appellate Tribunal (SAT) upheld SEBI's interim order, imposing a one-year restraint on Zee Entertainment promoters Subhash Chandra and Punit Goenka from holding board positions in publicly listed companies, citing alleged fund diversion."
https://www.moneycontrol.com/news/business/earnings/zee-entertainment-expects-gradual-recovery-in-ad-spends-pins-hopes-on-festive-period-11136321.html,"Zee Entertainment expects gradual recovery in ad spends, pins hopes on festive period","August 09, 2023 09:01 PM IST","On the merger front, the management has said it is awaiting order from National Company Law Tribunal that will pronounce its order on Zee's merger with Sony on August 10","Media company Zee Entertainment is expecting gradual recovery in ad spends after the company reported 2.6 percent year-on-year (YoY) decline in ad revenues at Rs 901.8 crore in the June quarter of financial year 2024.""We saw some green shoots in June and July. So, there are early signs of ad spends picking up esp in FMCG which is a 60 percent contributor. At this point of time, we are not in a position to give a robust growth picture. We expect the positive momentum to continue. In the festive season, we will see ad recovery,"" said Rohit Gupta, Chief Financial Officer of Zee Entertainment during an investor call.TV channels saw a weak ad environment due to lower spend by new age and e-commerce firms along with muted growth in ad spends by FMCG companies.On the merger front, the management said that they are awaiting an order from National Company Law Tribunal (NCLT) that will pronounce its order on Zee's merger with Sony on August 10.""Punit Goenka has clarified that his case and the merger are two different things. Apart from the clause which states that he is an integral part of the merged company, there is no other change in any other clause. We are hopeful that there will be no major impediment towards the conclusion of the merger,"" the company's management said.Zee Entertainment on September 22 announced a merger with Sony Pictures Networks India (SPNI) with the company highlighting that SPNI had agreed that the appointment of Punit Goenka as MD and CEO of the company was an integral part of the deal.The Securities and Exchange Board of India, in an interim order on June 12, had banned Essel Group chairman Subhash Chandra and his son Punit Goenka from holding any directorial or key managerial position for siphoning funds from Zee for their own benefit.The proposed merger of Zee with SPNI is at a ""very important juncture"", and its completion is ""in the interest of all stakeholders,"" Goenka told Zee employees in a letter dated July 17.The completion of the Zee-Sony merger has been ""my top priority"", Goenka had stated."
