Name,Sector,Link,Website,About us
Info Drive Software Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/infodrivesoftware/IDS01,http://www.infodriveservices.com,"Info-Drive Software Limited is a multi-dimensional Technology and Business Services Company. The company provides niche Busines process outsourcing solution and also serves the high-growth Banking and telecom segments by providing turnkey systems integration solutions entailing custom software implementation, hardware optimization and data center maintenance."
Infosys Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/infosys/IT,http://www.infosys.com,"Infosys Limited (Infosys), formerly Infosys Technologies Limited, provides business consulting, technology, engineering and outsourcing services. Its end-to-end business solutions include consulting and systems integration comprising consulting, enterprise solutions, systems integration and advanced technologies; business information technology (IT) services consisting application development and maintenance, independent validation services, infrastructure management, engineering services comprising product engineering and life cycle solutions and business process management; products, business platforms and solutions, including Finacle, its banking product, which offers solutions to address core banking, mobile banking and e-banking needs of retail, corporate and universal banks globally, and areas, such as cloud computing, enterprise mobility and sustainability. On January 4, 2012, Infosys BPO Limited acquired Portland Group Pty Ltd. In October 2012, it acquired Lodestone Holding AG..The company also in the business segment of Financial Services, Energy & utilities, Life Sciences and Healthcare, Consumer packaged goods and Logistics."
Inspirisys Solutions Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/inspirisyssolutions/AF29,http://www.inspirisys.com,"Accel Frontline Limited is a leading provider of Integrated IT services to small, medium and large enterprises. The company offers services like Engineering and R&D services, Outsourced Product Development (OPD),IT Infrastructure Management (RIMS) and Enterprise Applications for Banking, Telecom and Manufacturing .The company also in the business segment of SI, SS, IMS, WMS."
Integra Telecommunication & Software Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/integratelecommunicationsoftware/ITS01,http://www.integratelesoftware.com,"Integra Telecommunication And Software Ltd is an IT Solutions company based in Vasant Kunj New Delhi, India providing a full range of IT services for Indian businesses From desktops, data security and help-desk support, through to servers, backups, network administration we offer you the convenience of a single point of contact for all your IT requirements.siness customer, the home and small business computer user is increasingly being left behind. While being open to large business purchases, we promises to never lose sight of why we started our company.They offer quality service, support & computers at competitive prices. We offers quality computers, monitors, peripherals, power protection devices, Tablet PCs, All-in-One PCs, networking products, input devices, data storage products, hardware and software, backup solutions and a comprehensive warranty with every computer."
Intellect Design Arena Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/intellectdesignarena/IDA,http://www.intellectdesign.com,"Intellect Design Arena Limited provides software development and support services for banking, insurance, and other financial services. The company offers platforms and products across Global Consumer Banking (iGCB), Risk and Treasury Management (iRTM), Global Transaction Banking (iGTB), and Insurance (Intellect SEEC). Its iGCB banking platform offers central banking, core banking, lending management, debt management, financial advisors business exchange, origination, wealth management, cards management, retail banking exchange, and digital branch solutions."
IZMO Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/izmo/LM02,http://www.izmoltd.com,"Logix Microsystems is a leading Solution Provider in the Customer Relationship Management market space,with partnerships and alliances with leading global companies such as Siebel Systems,SAP,Oracle etc.It is an international Consulting Company focussing on delivering Web-Enabled Solutions to Mid-Market and dotcom companies."
Jeevan Scientific Technology Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/jeevanscientifictechnology/JST,http://www.jeevanscientific.com,"Jeevan Softech Ltd offers solutions related to Embedded embedded Applications applications MIS, ERP and Web web based Application application. The company is a strict follower of quality standards.The company has It has established an Embedded Application Development division. The company has up to date infrastructure with ??the state-of-art development tools in both the software and hardware. It offers products such as Set Top Box, C-IPOS, GSM/GPRS modems, ticket issuing machines, industrial. They are located in Hyderabad; Andhra Pradesh..The company also engagged in the business of CRS, Education & Training, Data Management Services."
Jonjua Overseas Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jonjuaoverseas/JO,https://www.jonjua.com,
Kellton Tech Solutions Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/kelltontechsolutions/VMF,http://www.kelltontech.com,"VMF Soft Tech is an end-to-end Information Technology Consulting and Software Services provider. VMF provides a suite of application development, integration, testing and maintenance services. Its consultants have extensive project management experience and expertise in areas like Business Analysis, Java/ J2EE, Microsoft Technologies, Testing, ERP, Business Intelligence and Data Warehousing (BI & DW) etc."
Kernex Microsystems (India) Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/kernexmicrosystemsindia/KMI,http://www.kernex.in,"Kernex Microsystems (India) Ltd Established in 1991 and registered as 100% Export Oriented Unit with Software Technology Parks of India, Department of Electronics, Govt. of India, New Delhi, we are an ISO 9001:2000 certified company with expertise in Software, Hardware development and Systems Integration."
KFA Corporation Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/kfacorporation/KFA,http://www.informed-tech.com,"Informed Technologies India Ltd is a part of Khandelwal group of companies, established in 1946 with business interests in a wide variety of manufacturing and service industries. Their services are financial research contents, executive compensation data, book publication and data process. They are located in Mumbai, Maharashtra."
KPIT Technologies Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/it-services-consulting/kpittechnologies/KPITT54265,http://www.kpit.com,
Latent View Analytics Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/it-services-consulting/latentviewanalytics/LVA,http://www.latentview.com,
Lex Nimble Solutions Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/it-services-consulting/lexnimblesolutions/LNS01,http://www.lexnimble.in,
LTIMindtree Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/ltimindtree/LI12,https://www.ltimindtree.com,"Larsen & Toubro Infotech Limited offers end-to-end software solutions and services. It offers various services, such as package implementation and support, application development and maintenance, enterprise application integration, data warehousing and business intelligence, managed services, strategy consulting, engineering services, and embedding intelligence services. The company focuses on offshore outsourcing of application maintenance, as well as application development, enterprise resource planning-II implementations, upgrades, rollouts, production support, maintenance and enhancement, and systems integration areas. It serves various industries, such as manufacturing, banking and securities, insurance, utilities, communication, and embedded systems. .The company also in the business segment of Services Cluster, Industrials Cluster."
Mahaveer Infoway Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/it-services-consulting/mahaveerinfoway/MI55,http://www.minfy.com,"Mahaveer Infoway Ltd.(MIL) is a provider of Technology oriented solutions. MIL has business interests in the field of Software Development, IT Consulting, Networking Solutions, Software Testing, Training, Distribution of IT & Telecom Products, Offshore Staffing, Real estate Development and Financial Services . We provide a comprehensive set of services that covers various domains. MIL is a Unique company, with expertise and people with experience in various fields from IT to distribution, Training to Consultancy and infrastructure development."
Mastek Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/mastek/M,http://www.mastek.com,"Mastek Limited, together with its subsidiaries, provides enterprise technology solutions and platforms for insurance, government, and financial services organizations worldwide. The company architects, designs, develops, integrates, and maintains strategic applications at customers end with a focus on the insurance and government sectors. The company also offers property and casualty products, such as STG Policy Administration, STG Billing solution, STG Product Modeler, STG Claims, and Distribution Management System; and life and annuity products consisting of Elixir Policy Administration System, new business and underwriting platform, and billing solutions. Further, the company offers various services, such as business intelligence and data warehousing, enterprise mobility, enterprise application, application security, CRM services, legacy modernization, data privacy, IT Consulting, application management outsourcing, systems integration and implementation, and testing services, as well as portals, including customer self-service, collaboration and communication, enterprise, E-commerce, and corporate portals. The company was founded in 1982 and is headquartered in Mumbai, India."
Megasoft Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/it-services-consulting/megasoft/M08,http://www.megasoft.com,"Megasoftis a unique Indo-American transnational company that combines the best practices of both cultures (Indian and American), creating a high quality and cost effective entity with a focus on the global telecommunications domain.Megasoft has a long and proven track record as a provider of quality technology and innovation demonstrated by a full suite of innovative offerings (products, applications, and technology platforms) which have provided reliable service to mobile operators and others during the companys lifespan. Megasoft has a strong IPR portfolio (with over 120 global patents filed to date and with 30 already granted) and is not one to rest on its past laurels."
Megasoft RE Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/it-services-consulting/megasoftre/MR05,,
Mindtree Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/mindtree/MT13,http://www.mindtree.com,"Mindtree Limited, formerly known as Mindtree Consulting Limited, is a CMMI Level 5 international information technology (IT) consulting and implementation company. It operates in two units: Product engineering services and IT services. Mindtree was started in 1999 by ten industry professionals from Cambridge Technology Partners, Lucent Technologies, and Wipro. Currently co-headquartered in Warren, New Jersey, and Bangalore, India, it has three development centers in India and 15 offices in Asia, Europe, and the United States. .The company also engagged in the business of BFSI, Hitech, Travel & Transportation."
MphasiS Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/mphasis/MB02,http://www.mphasis.com,"MphasiS Limited is a global information technology services company. The Company specializes in providing a suite of application development and maintenance services, infrastructure outsourcing services and business process outsourcing solutions to clients worldwide. The Companys segment includes Banking and Capital Market, Insurance, Information Technology, Communication and Entertainment and Emerging Industries. The Companys application maintenance involves maintenance service of existing customer software and is mostly undertaken on annuity terms. The Companys Service/Technical Help Desk consists of inbound and outbound customer interaction programs, including technical product support, customer care and allied services. Its transaction processing includes claims and mortgage processing, account opening and maintenance, data processing and management. The Company is a subsidiary of Hewlett-Packard (HP)..The company also engagged in the business of Insurance, Emerging Industries, Banking And Capital Market, Information Technology, Communication and Entertainment."
Mudunuru Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/mudunuru/GFA,http://www.mudunuru.com,"Mudunuru Dreams Pvt. Ltd. is an industrial conglomerate. It focuses on the business area of dairy, retail, enterprises, agriculture, manufacturing and software. The company was incorporated in 2015 and is based in Vizianagaram, Andhra Pradesh. Mudunuru Dreams Pvt. Ltd. operates as a wholly owned subsidiary of Green Field Agri Ventures Ltd."
Naapbooks Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/it-services-consulting/naapbooks/N11,http://www.naapbooks.com,
Netlink Solutions Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/netlinksolutions/NS11,http://www.nsil.co.in,"Netlink Solutions (India) Limited is an India-based company. The Company operates in three segments: software development, info media, and treasury. The Company consists of three divisions: Gifts and Accessories Magazine, Aditya Infotech, easy2source.com, gnaol.com offering services in three platforms. Aditya Infotech offers professional services related to Website development and Website promotion with ovetr 1000+ clients. Gifts and Accessories Magazine is a market place in the print medium. It covers Indian handicrafts, stationery, corporate gifting and advertising and promotions industries in its four quarterly issues. .The company also engagged in the business of Treasury, Info Media, Software Development."
Nettlinx Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/telecommunications-service/nettlinx/NS05,http://www.nettlinx.com,"Nettlinx Ltd is an Internet Infrastructure initiative of the Nettlinx group. The company started its ISP/NLD operations in the year 1999 and has been catering to the networking requirements of the domestic enterprise market since then. It has a Class B license to operate as an Internet Service Provider (ISP), NLD, ITSP and Call Centre (OSP) Services Provider. Nettlinx offers state-of-the-art Managed Network Services to enterprises across Andhra Pradesh. Nettlinx operates through a direct presence in 40+ locations. It has proved to be a best ISP in providing fully converged network platform (Data, Voice and Video application support) to Enterprises across Andhra Pradesh."
Netweb Technologies India Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/it-services-consulting/netwebtechnologiesindia/NTI03,http://www.netwebindia.com,
Nihar Info Global Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/niharinfoglobal/NIG,http://www.niharinfo.in,"Nihar Info Global Ltd (NIGL) is Indias fast growing IT Solutions and Products Company. It is a 17 years old Public Limited Company listed on Bombay Stock Exchange. NIHAR aims to provide the very best in bringing cost effective solutions with Quality processes, Good infrastructure and a Committed people force. NIHAR is having a strong client base in Government, Defense, PSUs and Private sector."
Niks Technology Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/it-services-consulting/nikstechnology/NT01,http://www.nikstech.com,
Netripples Software Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/it-services-consulting/netripplessoftwarelimited/NETRI54211,https://www.netripples.com,
Objectone Information Systems Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/objectoneinformationsystems/OIS,http://www.objectinfo.com,"ObjectOne Information Systems Ltd is a leading software house providing technology consulting and software development services helping clients plan their investment in technology, design and implement projects that drive competitive advantage. They provide tailor-made, effective, professional and cost effective solutions and strives to exceed client expectations. They help the business to manage the cost, improve the process and optimize the business growth, thereby delivering best value to the Organization. They are located in Hyderabad, Andhra Pradesh."
Octaware Technologies Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/octawaretechnologies/OT08,http://www.octaware.com,
Onward Technologies Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/onwardtechnologies/OT,http://www.onwardgroup.com,"Onward Technologies Limited engages in the provision of mechanical engineering designing and information technology consulting services primarily in India, the United States, and Europe. It offers a range of engineering design services, including product design, engineering analysis, engineering documentation and maintenance, manufacturing solutions, and training for automotive, off highway, aerospace, industrial equipments and consumer goods, and building structures and construction industries."
Oracle Financial Services Software Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/oraclefinancialservicessoftware/OFS01,https://www.oracle.com/financialservices,"Oracle Financial Services Software Limited (formerly called i-flex Solutions Limited) is a subsidiary of Oracle Corporation. It is an IT solution provider to the banking industry. It claims to have more than 900 customers in over 145 countries. Oracle Financial Services Software Limited is ranked No. 9 in IT companies of India and overall ranked No. 253 in Fortune India 500 list in 2011. Oracle Financial Software Limited was a part of Citicorp`s (now Citigroup) wholly owned subsidiary called Citicorp Overseas Software Ltd (COSL). .The company also in the business activities of Products, Services."
Oripro Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/oripro/O03,http://www.mudunuru.com,
Otco International Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/otcointernational/OI09,http://www.otco.in,"OTCO International Limited develops and markets computer software. The Company offers enterprise software solutions for the micro finance industry, financial institutions, educational institutions, religious oprganizations, for database management."
Pagaria Energy Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/pagariaenergy/WN,http://www.pagariaenergy.com,Pagaria Energy Ltd is engaged in the business of software development and web advertisement.
Palred Technologies Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/palredtechnologies/FS05,http://www.palred.com,"Four Soft is the leading provider of software products for transportation, logistics, freight forwarding and supply-chain management. The company`s products for the transportation and logistics industry include eTrans, iLogistics, eSupply and eTrans SME. Four Soft is one of the world`s largest transportation and logistics software products company providing innovative and integrated enterprise solutions ensuring customer satisfaction."
Palsoft Infosystems Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/palsoftinfosystems/ACF03,http://www.palsoft.in,"Palsoft Infosystems Ltd is engaged in the development of software.The products and services offered by the company includes Software Development,Web development,Design Centre and PRO-E Training."
Panoramic Universal Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/panoramicuniversal/PU,http://www.panoramicuniversal.com,"Panoramic Universal Limited (Formerly known as IT Microsystems (India) Ltd. [ITMIL]) is one of the fastest growing Information Technology Company in India promoted with a vision to offer integrated solutions to its clients. The company has core competencies in Customized Software Application Development, e-business applications, legacy, client/server systems, Websites & portal development. The Company is listed on Bombay Stock Exchange and National Stock Exchange. It is also a member of National Association of Software and Service Companies (NASSCOM). The company has international presence in USA, and New Zealand. The company also has a 100% software export unit in Mumbai, equipped with state-of-the-art infrastructure..The company also in the business activities of IT Business, Hospitality Business."
Pentamedia Graphics Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/media-entertainment/pentamediagraphics/PG,http://www.pentamedia.in,"Pentamedia Graphics Ltd has expertise in films/ broadcasting, video, CD/DVD and internet entertainment with having all kinds of screen big screen, small screen (home video and TV) and personal screen (personal computer). The company has entire production facility, business operation and creation of multimedia with special effect under one roof at the Software Park in Kelambakkam - Chennai. They also operate international marketing offices in Hollywood, Cerritos, Singapore, Manila, Tokyo and London.The company`s past projects include animation movies like Sinbad - Beyond the Veil of Mists, Pandavas - The Five Warriors, Alibaba, Buddha, Son of Alladin, Gulliver`s Travels and Sinbad Sequel..The company also in the business segment of Software."
Persistent Systems Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/persistentsystems/PS15,http://www.persistent.com,"Persistent Systems Ltd is an OPD specialty company, offering the customers the benefits of offshore delivery.The company designs, develops and maintains software systems and solutions, creates new applications and enhances the functionality of the customers existing software products. They deliver services across all stages of the product life-cycle, which enables them to work with a wide-range of customers and allows them to develop, enhance and deploy their customers software products.The company also engagged in the business of Telecom & Wireless, Infrastructure & Systems, Life Sciences & Healthcare."
Polaris Consulting & Services Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/polarisconsultingservices/PSL01,http://www.polarisft.com,"Polaris Financial Technology Ltd has built their expertise on Investment Banking, Retail Banking, Credit Cards, Corporate Banking, Insurance etc, and is now associated with some of the worlds most prestigious financial services institutions like Citigroup, UBS, Lloyds TSB, SEB, Shinsei Bank, MHB, & Deutsche Leasing.The company offers Intellect Suite of Products namely Intellect Cards, Intellect Front Office, Intellect Universal Banking, Intellect Consumer Finance, Intellect Cash & Liquidity, Intellect Risk & Treasury, Intellect Portals, Intellect Wealth Management and Intellect Securities Services..The company also engagged in the business of Software Development, Support & BPO Services."
Pressman Advertising Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/it-services-consulting/pressmanadvertising/NF07,http://www.pressmanadvertising.in,Nucent Estates Ltd is engaged in real estate development and management consultancy. The company renders all kind of services related to real estate development.
Protean eGov Technologies Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/it-services-consulting/proteanegovtechnologies/PeTL,http://www.proteantech.in,
Quest Softech Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/questsoftech/QS02,http://www.questsoftech.co.in,"Quest softech (india) limited is a mumbai based company, engaged in the business of software and hardware consultancy services related to the preparation and maintenance of accounting, statistical, scientific or mathematical information and reports. The company also provides data processing, systems integration services, project management, development and exe."
Quick Heal Technologies Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/quickhealtechnologies/QHT,http://www.quickheal.co.in,"Quick Heal Technologies is leading provider of Internet Security tools and is a leader in antivirus Technology in India. Quick Heal Technologies was founded in 1993 and has been actively involved in Research and Development of antivirus software since then. The security products are used by consumers, small business, Government establishments and corporate houses for protecting their computers from viruses and other vulnerable threats. Serving millions of users worldwide, Quick Heal Technologies employs more than 350 people across 20 branches with its headquarters in Pune, India."
Quintegra Solutions Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/quintegrasolutions/QS01,http://www.quintegrasolutions.com,"Quintegra Solutions Ltd delivers a full range of application development, testing, enterprise solutions, business process consulting, systems integration and staffing services as well as pre-defined solution frameworks. The compnay provides solutions to following industries:Banking & Financial Services,Healthcare ,Education and Training,Engineering Services,Logistics and Telecom.The services offered by the company includes Application Management,Product Engineering,SAP,Testing & Validation,Technology Consulting and Products for education & training, healthcare and non-life insurance."
R Systems International Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/rsystemsinternational/RSI01,http://www.rsystems.com,"R Systems International Ltd is a software product development and BPO services company.They help companies bring products and services to market quicker by using their proprietary pSuite execution framework. The services offered by the company includes iPLM Services-R Systems pSuite framework is designed to provide the right impetus to the efforts of these organizations as they face ever reducing cycle times. The pSuite framework consisting of R Systems best practices, tools and methodologies ensure flawless product delivery.Enterprise Application Services- These solutions can be delivered as Complete off The Shelf (COTS) packages or bespoke custom applications developed to meet very specific and often time unique customer requirements. R Systems uses a refined and proven implementation methodology. This involves identifying the solution required by the customer, assembling the right team, and implementing the solution through a structured Define, Design, Develop and Deploy (4D) methodology. R Systems provides long term solutions with post implementation support plans such as RICE.BPO services.High tech.Healthcare.Financial services.Human resource..The company also in the business segment of Business Process Outsourcing Services, Information Technology Services & Products."
Response Informatics Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/it-services-consulting/responseinformatics/RI31,http://www.responseinformaticsltd.com,"Response Informatics Ltd is an ambidextrous organisation offering state of art information technology solutions, Software solutions and Maintenance Services, Consultancy Services and products across a variety of platforms and applications. It is our constant endeavor to provide innovative and cost effective quality solutions."
Rolta India Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/roltaindia/RI15,http://www.rolta.com,"Rolta India Ltd is engaged in providing IT-based solutions in areas of geospatial, engineering design and defence and homeland security. The company is engaged in developing interactive media and games.The services offered by the company includes GIS- Under this, the company provides GIS database design and development, map creation/ updating and finishing, data migration/ conversion and format translation, software development and customisation, and systems integration.Engineering Design- The company provides design automation tools and engineering services catering various sectors such as power, oil, petrochemicals, speciality and pharmaceuticals.Ship Design- The company provides advanced ship and marine structure design services and virtual 3D models.Software Engineering and Development- Under this company provides application development, solution architecture, customization, implementation, migration, software testing and packaging.eSecurity & Enterprise IT Management- It provides technology services such as security, storage, IT service and asset management, project and portfolio management and IT infrastructure to industries like Banking, Financials Insurance, Healthcare, Retails, Electronics , Telecom, Travel, Logistics, IT Services, Manufacturing and many more..The company also in the business activities of Enterprise IT Solutions, Enterprise Geospatial & Defense Solutions."
Route Mobile Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/it-services-consulting/routemobile/RML02,http://www.routemobile.com,
RPSG VENTURES Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/rpsgventures/CESCV54233,http://www.rpsgventuresltd.com,
S Kumars.com Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/skumarscom/SK01,http://www.skumarsonline.com,"S Kumar Online Ltd. is an fashion and costume company. They Offer Indian lifestyle products in fashion, jewelry,household goods and more, VTO aims to be the premium supplier to those living within India and abroad. With VTO, you can be sure that value, trust and options will define your online shopping experience. .The company also engagged in the business of IT Consultancy, Equipment Rental."
Sagarsoft India Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sagarsoft/S24,,
Sankhya Infotech Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/sankhyainfotech/SI89,http://www.sankhya.net,"Sankhya Infotech Ltd is engaged in providing world class software products, and software solutions to the global need.Sankhya has a rich experience in building, distribution and implementation of near to shrink-wrap products. The products and services offered by the company include:-eLearning Products-Silicon  Athena,Silicon  FirstStep,Silicon  LMS and Silicon QT.Resource Optimization Products-Aviation Courses,NetCargo,eWarehouse Optimizer,eSpares Optimizer,Demand Forecasting Tool,IRMAO and Aircraft M & E System.Services-Simulation & Training-Content Development,Content Conversion and Content Maintenance.Resource Optimization-Decision Support System.Specialized IT Services-Offshore Development,Onsite Development,Facility Management Services,Mobile Computing,Smart Card Solutions and PBCS.net..The company also engagged in the business of Product, Service."
Sasken Technologies Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/saskentechnologies/SCT01,http://www.sasken.com,"Sasken Communication Technologies Ltd (SCTL) is an embedded communications solutions provider, which assists businesses across the communication value chain accelerate their product development life cycles.The company offers a range of services in areas of research & development consultancy, wireless software products and software services, and works with network OEMs, semiconductor vendors, terminal device OEMs and operators across the world. The company provides a range of solutions for managing multiple product lines across generations of wireless technologies. It offers software services for creating and maintenance of software components in order to implement network support systems in the field. The company offers its services in area of wired and wireless networks and software components across the communications value chain.The companys wireless software product portfolio comprises embedded software IP for wireless mobile devices, a comprehensive communication and application sub-systems for OEMs and ODMs..The company also engagged in the business of Telecom Software Products, Telecom Software Services."
Saven Technologies Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/saventechnologies/ST14,http://www.saven.in,"Saven Technologies Ltd is an information technology service provider that specializes in planning, managing and implementing technology driven business solutions.The company offers comprehensive Medical Billing services, helping the service providers to concentrate on their core competency. Saven Technologies is dedicated to long-term outsourcing partnerships with its clients through a personalized delivery model.Services provided by the company:Technology consulting,Health care verticals,Insurance verticals,Data management,Financial services.The products offered include Mobile Applications- Saven is extremely competent with building applications for the Symbian, iPhone and the Google Android platform.Rich Widgets- Saven specializes in developing Rich Finance Widgets that revolutionize the way it access and distribute financial information and make trading and investment decisions.Visualization & Analytics- The companys Analytics and Visualization tools enable people to make better quality insightful decisions in less time. They can handle large, complex datasets that include real-time streaming information feeds.Financial -Saven is bringing its expertise in the domain of finance and the user interface technologies and building such reusable and easily integrable user interface widgets and components."
Securekloud Technologies Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/securekloudtechnologies/PMS01,https://www.securekloud.com,"8K Miles Software Services Ltd is an internet company that is focused on helping enterprise and SMBs integrate cloud computing into their IT and business strategies. 8KMiles` vision is to make freelancing engagements organized and collaborative and offer businesses of all sizes access to just-in-time, reliable and cost-effective outsourced services."
Senthil Infotek Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software/senthilinfotek/SA11,http://www.senthilinfo.com,"Senthil Infotek Ltd formerly known as Senthil Agrotech Limited was incorporated in the state of TamilNadu, on 1st March 1994. The main objective of Acheiveing excellence in information technology, thereby helping our clients reach greater heights while carving a special place for us in the future, from the core objectives of their organisation. Their Aim is to deliver cutting-edge technology and products to the globally connected arena of web based business."
Shradha AI Technologies Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/it-services-consulting/shradhaaitechnologies/SIL23,http://www.shradhhaindustries.com,
Shree Tulsi Online.Com Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/shreetulsionlinecom/STO,http://www.shreetulsionline.com,"Shree Tulsi Online.Com Ltd is a global IT solutions company with more than 29 years experience. We provide full-cycle services in the areas of software development, web-based solutions, web application and portal development and internet marketing. Combining our solid business domain experience, technical expertise, weighty knowledge of latest industry trends and quality-driven delivery model we offer progressive end-to-end web solutions..The company also in the business segment of IT Activities, Sale of Commodities."
Sigma Solve Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/it-services-consulting/sigmasolve/SSL14,http://www.sigmasolve.in,
Sofcom Systems Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/it-services-consulting/sofcomsystems/SS57,http://www.sofcomsystemsltd.com,"Sofcom Systems Ltd is a public limited company providing information technology solutions to both commercial and government clients. They are focusing, on development of high performance products to meet the diverse needs of growth enterprise. They are the single source for information technology solutions including Hardware and Software solutions, Network implementation and management, Training, IT Enabled Services, Internet Commerce(e-business), and Consultancy. They are located in Mumbai, Maharashtra."
Softsol India Ltd.,IT Services & Consulting,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/softsolindia/SI61,http://www.softsolindia.com,"Softsol India specializes in Enterprise Technology Modernization solutions. It develops custom software in both .NET and J2EE environments, modernizes legacy systems, integrates ERP systems and helps its clients in technologies such as Service Oriented Architecture (SOA) to implement real world solutions for both industry and government clients."
